date,title,text,tone,code?,returnees,blaming_migrants,blaming_government,blaming_geopolitics,blaming_infrastructure,blaming_vulnerability,blaming_locals,frustration_expression,date_complete
2017-07,76 percent of citizens arriving from Venezuela are Colombians,"The report, which documented the social and migratory condition of 745 families in border regions such as Cúcuta, Villa del Rosario (Norte de Santander) and Arauca, offers an xray of the migratory flow between these sister nations, in which 76 percent of the people are compatriots who decided to uproot from their homes in the neighboring country to start a new life in Colombia, their homeland.",0,1,1,0,0,0,0,0,0,0,2017-07-04
2017-07,76 percent of citizens arriving from Venezuela are Colombians,"This study proves that there has always been a massive return of Colombians to their nation of originThis population group is followed to a lesser extent by ColombianVenezuelans and Venezuelans, who cross the dividing line in search of food and basic necessities that are scarce in Venezuelan territory.",0,1,1,0,0,0,0,0,0,0,2017-07-04
2017-07,76 percent of citizens arriving from Venezuela are Colombians,"A massive arrival of individuals on the move who stay in the area was not identified, but an overload of services in the most vulnerable areas () The situation for people who have entered Colombia is already precarious and in the event of a massive influx of Venezuelans does not have adequate preparation in relation to services, concluded the study.",0,1,1,0,0,0,1,0,0,1,2017-07-04
2017-07,76 percent of citizens arriving from Venezuela are Colombians,"Among the recommendations made by the IOM is that of undertaking a monitoring of the social and economic conditions of migrants and returned families, made up of Colombians and ColomboVenezuelans, who are mostly women and children.",0,1,1,0,0,0,0,0,0,0,2017-07-04
2017-07,76 percent of citizens arriving from Venezuela are Colombians,He also recommended identifying the areas where these demographic segments settle.,0,1,1,0,0,0,0,0,0,0,2017-07-04
2017-07,76 percent of citizens arriving from Venezuela are Colombians,We have always said that it is the returnees of the 5 and a half million Colombians in Venezuela who are returning to the country from 2015 to date.,0,1,1,0,0,0,0,0,0,0,2017-07-04
2017-07,76 percent of citizens arriving from Venezuela are Colombians,"This study confirms the massive return of nationals to their nation of origin () Another great conclusion that can be drawn from the report is that it is the Ministry of Foreign Affairs that has to strengthen the municipalities and regions to face this return phenomenon, he indicated. Juan Carlos Cortés, Secretary of Borders and Cooperation of the Government of Norte de Santander.",0,1,1,0,0,0,0,0,0,0,2017-07-04
2020-08,Venezuela what to do,"The last grade students, said Rincón, were given 8,000 booklets to continue their preparation for the Saber Tests.",0,1,0,0,0,0,0,0,0,0,2020-08-15
2015-08,Venezuela what to do,The first thing that we Colombians have to do in reaction to what is happening in Venezuela is to remain calm and understand that the options Colombia has are exclusively diplomatic.,0,1,0,0,0,0,0,0,0,0,2015-08-29
2015-08,Venezuela what to do,"Many, justifiably outraged, ask the government to confront Venezuela firmly.",0,1,0,0,1,0,0,0,0,2,2015-08-29
2015-08,Venezuela what to do,But showing firmness is not synonymous with going to war.,0,1,0,0,0,0,0,0,0,0,2015-08-29
2015-08,Venezuela what to do,"There are diplomatic options that allow us to be firm, without losing our heads, and making the situation created by Maduro hurt him as much or more than it does us.",0,1,0,0,0,1,0,0,0,1,2015-08-29
2015-08,Venezuela what to do,He is seeking to provoke Colombia to use it as a pretext to suspend the upcoming elections in his country.,0,1,0,0,0,1,0,0,0,1,2015-08-29
2015-08,Venezuela what to do,The way to make this ineffective is to not give him a reason to try to do it.,0,1,0,0,0,0,0,0,0,0,2015-08-29
2015-08,Venezuela what to do,"Meanwhile, everything within our power must be done through diplomatic channels so that the international community sanctions the Government of Venezuela or at least censors its obvious violations of the human rights of our compatriots.",0,1,0,0,0,1,0,0,0,2,2015-08-29
2015-08,Venezuela what to do,Marking their homes with a D and proceeding to demolish them cannot be justifiable in a nation that claims to be democratic or at least civilized.,0,1,0,0,0,0,0,0,0,2,2015-08-29
2015-08,Venezuela what to do,It is an attack against the human rights of a group of people who have been singled out for being victims of this outrage simply because they were born in a sister country.,0,1,1,0,0,0,0,0,0,0,2015-08-29
2015-08,Venezuela what to do,No democratic government can remain silent in the face of these inhumane acts.,0,1,0,0,0,1,0,0,0,1,2015-08-29
2015-08,Venezuela what to do,"The specter of atrocities committed for political reasons, obeying other types of prejudice or with different objectives, such as those that took place in Europe in the 1930s and 1940s, in the former Yugoslavia more recently, and in Ukraine today, is haunting our region as a consequence of the massive and unjustified expulsion of Colombians from Venezuela and the violence of an abusive State that has preceded it.",0,1,0,0,0,1,0,0,0,1,2015-08-29
2015-08,Venezuela what to do,"We Colombians have the obligation to denounce this evident violation of the rights of our compatriots in all international, multilateral, private and public forums and in our own land to provoke a general repudiation.",0,1,1,0,0,1,0,0,0,2,2015-08-29
2015-08,Venezuela what to do,"The government has taken the first steps in this direction by calling our ambassador for consultations and convening a meeting of Unasur foreign ministers, after having exhausted the possibility of solving the problem directly with Venezuela.",0,1,0,0,0,1,0,0,0,2,2015-08-29
2015-08,Venezuela what to do,"Bearing in mind that Ernesto Samper has inexplicably tried to justify these acts of violence against Colombians, it is worth asking his allies in the Bogota mayoral campaign if they agree with his position.",0,1,0,0,0,0,0,0,1,1,2015-08-29
2015-08,Venezuela what to do,"A clear response is expected from the candidate Clara López, from Iván Cepeda and Jorge Enrique Robledo, who have been figures of the democratic left.",0,1,0,0,0,0,0,0,1,1,2015-08-29
2015-08,Venezuela what to do,Hopefully the Central Committee of the Communist Party and Petro will also speak out to know what to expect.,0,1,0,0,0,0,0,0,1,1,2015-08-29
2015-08,Venezuela what to do,"The Government has already gone to the OAS and is surely preparing the complaint before the InterAmerican Commission on Human Rights, in the United Nations, the International Criminal Court, before the Andean Commission of Jurists, with the heads of state of the Pacific Alliance and in the Convention European Human Rights.",0,1,0,0,0,1,0,0,0,2,2015-08-29
2015-08,Venezuela what to do,"In addition, it is his turn to denounce Venezuela before the nongovernmental organizations that constantly besiege him with accusations and demands regarding respect for human rights in Colombia.",0,1,0,0,0,1,0,0,0,1,2015-08-29
2015-08,Venezuela what to do,"Without a doubt, José Miguel Vivanco of Amnesty International is already working on this issue with Pax Christi and the UN High Commissioners for Human Rights and Refugees.",0,1,0,0,0,0,0,0,0,0,2015-08-29
2016-09,Alarm for overcrowding of migrants who could spread coronavirus,The pedestrian crossing along the border was opened on August 13 after a year of closure that was decreed by Venezuelan President Nicolás Maduro.,0,1,0,0,0,1,0,0,0,1,2016-09-16
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"The closure of the border with Venezuela and the national quarantine decreed in Colombia until April 13 as contingency measures against Covid19, have not reduced the migratory flow through this neuralgic border crossing.",0,1,0,1,0,1,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"On the contrary, the health emergency is exacerbated by the growing overcrowding of Venezuelans in the village of La Parada, in Villa del Rosario.",0,1,0,0,0,0,1,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Although the international bridges remain blocked, the passage through the 150 trails continues.",0,1,0,0,0,1,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,The concern of the inhabitants on the border increases as the quarantine progresses.,0,1,0,0,0,0,1,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"They denounce that, in neighborhoods near the Historic Complex of Villa del Rosario, improvised shacks and huts have been built to sleep and spend the day.",0,1,0,0,0,0,1,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Although the international highway that connects with San Antonio, in the State of Táchira (Venezuela) and the main streets of the border district remain desolate.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"The reality is lived inside the streets, near the binational crossings, where more than 500 people circulate a day.",0,1,0,0,0,1,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Eugenio Rangel, mayor of Villa del Rosario, faces three emergencies simultaneously.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,Control and monitoring of contingency measures against Covid19 and air pollution due to burning in Venezuela.,0,1,0,0,0,1,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,During a tour of La Parada we found that more than 50 people sleep in the same house.,0,1,0,0,0,0,1,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"It is an overflowing overcrowding that exceeds 2,000 people, said the mayor.",0,1,0,0,0,0,1,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Those who reside near the border limit assure that, if the quarantine is extended until May or June, it will be impossible to prevent multiple looting from local businesses.",0,1,0,1,0,1,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"This is a bomb that can explode at any moment, no one is going to starve to death, says Freddy Tarazona, a border resident.",0,1,0,1,0,0,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"On occasions, the Police have prevented migrants from entering the condominiums Los Mangos and Santa María, located in the area.",0,1,0,1,0,0,0,0,0,2,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Behind Altos de Tamarindo and other residential complexes, the migrants have erected the cambuches.",0,1,0,0,0,0,1,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Faced with possible disturbances of public order and with the aim of restricting border crossings, on March 25 the border was militarized with troops from the Armys Thirtieth Brigade.",0,1,0,1,0,0,0,0,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"However, the control and surveillance is not the same, the trails remain active.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"In addition, the return of walkers from the department of Nariño and from different provinces of Ecuador to Venezuela, have revived stories of pain and uncertainty on the border.",0,1,0,0,0,0,0,1,0,1,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Miguel Ángel González, 26, came to La Parada after trying his luck in the province of Cotopaxi (Ecuador), as a systems engineer.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,He was unable to carry out his profession as a foreigner.,0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"We are not in quarantine, we cannot stay at home because we dont have any and we go out to the street to get food, says González.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"For Miguel Ángel, the economic and health situation in Ecuador is worrying and he assures that more than 800 people undertook with him the return to Venezuela.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"Some stayed in Cali or Popayán, but I do want to go to my land.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"The health emergency in Ecuador registers until this Wednesday, April 1, 93 deaths and 2,748 cases confirmed by Covid19.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,"For now, the inhabitants of La Parada ask the authorities for a greater presence on the border.",0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,They denounce that some markets and aid provided by international organizations are resold by migrants.,0,1,0,0,0,0,0,0,0,0,2020-04-01
2020-04,Alarm for overcrowding of migrants who could spread coronavirus,Colombian residents implore economic aid to endure the national quarantine.,0,1,1,0,0,0,0,0,0,0,2020-04-01
2015-09,We are the 17_R family,"What is necessary and urgent is that the rights of our compatriots be defended, that the policy against Colombians be dismantled in Venezuela, what is necessary is that the National Government, which is responsible for managing international relations, take the necessary decisions, whatever they were, he said from Barranquilla.",0,1,1,0,1,1,0,0,0,1,2015-09-02
2015-09,We are the 17_R family,"The female head of the family, Cecilia, migrated to Caracas in 1991.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Twelve years later, she was able to take her four children with her.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"For that date, the diaspora of nationals in the neighboring country was motivated by the bonanza of the bolivar.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"That currency was strong and the peso was not, so hundreds of Cordovans, especially from the Middle and Lower Sinú, did not think twice and embarked on the adventure.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"At that time, if we wanted a decent job, we had to go to Venezuela, says Cecilia.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Twentyfour years later, the woman and part of her family return with four suitcases, no money, and with their dreams in tatters.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,Cecilia and her family are family number 17.,0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"They arrived in Montería on Tuesday, September 1, and are part of the 90 people who have arrived in Córdoba after the actions of the government of Nicolás Maduro to deport anyone who does not have Venezuelan nationality.",0,1,1,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"We decided to get out before they launched us, says the woman.",0,1,1,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"They are forced to start a new life without a job, without social security, without a home and with the feeling of having lost all their rights in a nation that even gave them a roof during the mandate of Hugo Chávez, through the program called Misiones.",0,1,1,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"In the year that Cecilia went to Caracas, 1991, there were no official reports of Colombians in refugee status in that country.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,Colombians went to Venezuela because there was money and possibilities there.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Today there are 173,519 people in refugee status, of interest to the UN Refugee Agency.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,A little less than the population of Uribia (La Guajira).,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"In 2013 they exceeded 200,000 people.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Of that number, migrants due to terror and fear, only 5,052 have been recognized by the Venezuelan authorities as refugees over the years, which would indicate that these would be the only ones who would be respected that condition.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"But given the circumstances of discrimination and persecution denounced by those who arrive in Colombia, there is no way to be certain.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"What is incontrovertible is that from August 22 to date, according to figures from the United Nations Office for the Coordination of Humanitarian Affairs, 1,482 people have been deported and 19,952 have returned to the country on their own.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Of all the Colombians deported or who have left Venezuela on their own and have arrived at the borders of Cúcuta and La Guajira, 15,176 have been characterized.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,The deportation is not the case of family number 17 that arrived in Montería.,0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Cecilia and the Martinezes left on their own, spending their life savings to try to preserve their dignity and get to safety.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"But it is the story of the husband of Marelbi Romero, a humble man from Ovejas (Sucre), whom the Venezuelan Guard seized on July 1, before the crisis exploded he put him on a bus with 10 other people and they were unceremoniously deported.",0,1,1,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"She arrived on August 4, a month later, after her husband was able to send her the money for the ticket, and she says that since December 2014 the persecutions against Colombians began.",0,1,1,0,0,1,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"The underreporting of those who have fled the abuses of the Venezuelan authorities could be more, because one thing is those who are deported and others who, victims of persecution, left and arrived directly in their towns of origin without filling out a form. register.",0,1,1,0,0,1,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,They are all a new challenge for the government of Juan Manuel Santos.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,The protagonists of the exodus to the neighboring country are now the newly reintegrated.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"A humble class that, just as it left, came back with nothing.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,They relate a drama in which they see themselves as the Jews with the yellow star on their chest.,0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,I saw those movies and the only thing that we have lacked is the brand.,0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,But we dont need it because they shout that in the streets.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Either way they let us know that we have to leave because there is no food in Venezuela to sustain so many, says Cecilia.",0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"In the long lines that have to be done in supermarkets to access the kilo of meat that corresponds to the week, there are few Colombians.",0,1,0,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"They dont dare to go because by showing their identity card and confirming that they dont have the nationality, they are removed from the group.",0,1,0,0,0,1,0,0,0,2,2015-09-14
2015-09,We are the 17_R family,"It didnt matter that we had the 1,200 bolívares that a kilo costs, says Cecilia.",0,1,0,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"Andy Castillo is married to Cecilias daughter, Leydi.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"He is Venezuelan, but he came with her and their two children because he did not want to run the risk of seeing his family fragmented.",0,1,0,0,0,1,0,0,0,2,2015-09-14
2015-09,We are the 17_R family,I couldnt stay there with the two girls while she came to Colombia alone.,0,1,0,0,0,1,0,0,0,2,2015-09-14
2015-09,We are the 17_R family,"Andy managed one of the Wendys chain restaurants, and had to leave his salary of 7,000 bolivars.",0,1,0,0,0,1,0,0,0,2,2015-09-14
2015-09,We are the 17_R family,"It wasnt enough there, but here in Córdoba there arent even any chances of secure work.",0,1,1,0,0,0,1,0,0,1,2015-09-14
2015-09,We are the 17_R family,Thats the price we have to pay for being together.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"The one paid by Cecilia was greater 70,000 bolívares cost her each air ticket from Maracaibo to Cartagena to get with her daughter to live in her mothers house in the village of Corocito, municipality of San Pelayo (Córdoba).",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"There he was reunited with Luis, Andy, Leidy, María and the four minors.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"From the kitchen, preparing the red wine, Grandma Máxima shouts Where one eats, two eat, to calm the anguish of the new inhabitants of her plot.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Leidy, meanwhile, drives away the mosquitoes that cling to her daughters legs at 5 in the afternoon.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,The thing is not so simple.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,This week Im running out of milk for the baby and theres no money in my husbands wallet and mine.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,His tired look confirms the despair.,0,1,0,0,0,0,0,1,0,0,2015-09-14
2015-09,We are the 17_R family,I think no one is going to help us.,0,1,0,0,0,0,0,1,0,0,2015-09-14
2015-09,We are the 17_R family,"It stayed that way, its our problem.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,And going back to Venezuela is impossible.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"They didnt kick me out, but when they said they were going to stay with the children of Colombians born there, because they were children of the country, I said to myself Fuck him, I have to get out",0,1,0,0,0,1,0,0,0,2,2015-09-14
2015-09,We are the 17_R family,"His brother Luis, who worked in his stepfathers bakery machine shop, is another member of the 17 family.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,He carries his children in a hammock.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"Luis shows the immigration card, a yellow document.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,I left Colombia 12 years ago and now I come back sad because everything I achieved stayed there.,0,1,1,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,He borrows a motorcycle and tells his wife to get on it with the baby.,0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"The thing is that when I come I wont have money, because its either food or medicine, he says.",0,1,0,0,0,0,0,1,0,1,2015-09-14
2015-09,We are the 17_R family,"The money that Luis saved all his life was spent to leave Caracas to Maracaibo, from there to Paraguachón and, finally, to San Pelayo.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2015-09,We are the 17_R family,"I bought the four resold tickets and from then on I had to get money at 30 alcabalas or checkpoints that the Police have on the highways, so that they would not keep my children, he says.",0,1,0,0,0,1,0,0,0,1,2015-09-14
2015-09,We are the 17_R family,"Marelbi, the lady of Sheep, cries.",0,1,0,0,0,0,0,1,0,1,2015-09-14
2015-09,We are the 17_R family,She remembers that she also had to cry and kneel so that her children would not be taken from her.,0,1,0,0,0,1,0,1,0,1,2015-09-14
2015-09,We are the 17_R family,"My last days in La Musical, the Maracaibo neighborhood where we lived, were hard because they didnt want to sell us even a disposable diaper that cost 90 bolívares.",0,1,0,0,0,1,0,0,0,1,2015-09-14
2015-09,"With street vendors, Venezuelans invade downtown Barranquilla","He fills with courage Mr. President Santos, now we are your responsibility.",0,1,0,0,0,0,0,0,0,0,2015-09-14
2016-08,"With street vendors, Venezuelans invade downtown Barranquilla","The arrival of hundreds of Venezuelan citizens in the capital of the Atlantic began to cause problems in the center of the city, where immigrants try to make a living as stationary vendors.",0,1,0,0,0,0,1,0,0,1,2016-08-16
2016-08,"With street vendors, Venezuelans invade downtown Barranquilla",What is worrying for the District is that they are locating in areas that were recently recovered to start the pedestrianization program for the sector.,0,1,0,0,0,0,1,0,0,1,2016-08-16
2016-08,"With street vendors, Venezuelans invade downtown Barranquilla","The Secretary of Public Space and Urban Control, Henry Cáceres, said he did not know the number of Venezuelans who are working in these businesses, assuring that more are arriving every day and that is why the censuses carried out so far are outdated.",0,1,0,0,0,0,1,0,0,1,2016-08-16
2016-08,"At the summit, Colombia will demand family reunification of deportees_R","We recovered the spaces, but the next day there are more people there and the vast majority say they come from Venezuela, which makes the work very complex, Cáceres told Emisora Atlántico.",0,1,0,0,0,0,0,0,0,0,2016-08-16
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","The foreign ministers of Colombia, María Ángela Holguín, and of Venezuela, Delcy Rodríguez, will try in Quito to find a way out of the crisis that exists on the border due to the decisions made by the Government of Nicolás Maduro.",0,1,0,0,0,1,0,0,0,1,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","The two will meet at 3 pm in the Ecuadorian capital, mediated by the foreign ministers of Uruguay, Rodolfo Nin Novoa, and Ecuador, Ricardo Patiño, who will witness the meeting.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","Until this Friday, it was defined that, in addition to Holguín, the Colombian delegation would include Deputy Minister Patti Londoño and an official from the Border Plan.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","This meeting is basically aimed at defining the issues that will be part of the discussion agenda to try to unblock the humanitarian mess that affects the border and particularly Colombians, as a consequence of the exceptional measures taken by the Venezuelan Government.",0,1,0,0,0,1,0,0,0,1,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","The idea is to have specific issues to work on, and develop them so that when they are sufficiently advanced, the meeting between Presidents Nicolás Maduro and Juan Manuel Santos can take place.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","According to the Ecuadorian foreign minister, the meeting between Holguín and Rodríguez is a preliminary step for the meeting that the two leaders must hold.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","Although this Saturdays meeting is key to overcoming the crisis, there could be other meetings between the two ministers.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","It must be remembered that on August 26, Holguín and Rodríguez met in Cartagena to try to find a solution to the issue, but it was not possible.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","For the Colombian Foreign Ministry, the priority will be to coordinate the meeting that is expected to take place between the two presidents.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R",But it will also emphasize getting a solution to the humanitarian issue that is experienced with Colombians.,0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","On this point, Foreign Minister Holguín has been categorical that family reunification must take place.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","After the deportation and expulsion of Colombians, hundreds of families were left disintegrated, many children remained in Venezuela and their parents in Colombia.",0,1,0,0,0,1,0,0,0,1,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R",This will be one of the points that the Chancellor could insist on today in Quito.,0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","As of Wednesday, there were 465 applications for family reunification that were separated by the Venezuelan decision.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R",She will also insist on the need for Colombians who left the neighboring country to be able to recover the belongings that they should have left abandoned in that territory.,0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","We are going in the best of spirits, but, well, very firmly, so that the Colombian State assumes its responsibility and begins to solve problems that were seriously affecting us, Rodríguez said about todays meeting.",0,1,0,0,1,0,0,0,0,1,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","And although from the moment the meeting in Ecuador was made official, the Colombian government decided to remain silent on the Venezuelan issue in order to privilege the diplomatic exit, in the neighboring country this Friday they continued with the socalled microphone diplomacy.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","Foreign Minister Rodríguez told the UN Secretary General, Ban Kimoon, that there are Colombian media outlets that promote hatred and war against Venezuela.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,"At the summit, Colombia will demand family reunification of deportees_R","Meanwhile, in the afternoon, Maduro assured that the Colombian state company Ecopetrol legalizes the fuel that is smuggled from his country.",0,1,0,0,0,0,0,0,0,0,2015-09-11
2015-09,Cartagena has treated 200 pregnant Venezuelans in 2016,Santos and the Foreign Minister refrained from mentioning the situation that Venezuela has been experiencing since August 19.,0,1,0,0,1,0,0,0,0,1,2015-09-11
2016-11,Cartagena has treated 200 pregnant Venezuelans in 2016,"So far in 2016, the District Health Administrative Department of Cartagena, Dadis, has attended 200 deliveries, including cesarean sections and vaginal deliveries, of Venezuelan citizens.",0,1,0,0,0,0,0,0,0,0,2016-11-24
2016-11,Cartagena has treated 200 pregnant Venezuelans in 2016,"This was confirmed by Dr. Adriana Meza, director of the entity.",0,1,0,0,0,0,0,0,0,0,2016-11-24
2016-11,Cartagena has treated 200 pregnant Venezuelans in 2016,"Of these, many are pregnancies without any type of control, so we have had to guarantee intensive care for mothers and children, says the official.",0,1,0,0,0,0,0,0,0,0,2016-11-24
2016-11,Cartagena has treated 200 pregnant Venezuelans in 2016,"For outpatient care alone, Dadis has treated 120 pregnant foreign citizens, of which 99 have been Venezuelans.",0,1,0,0,0,0,0,0,0,0,2016-11-24
2016-11,Cartagena has treated 200 pregnant Venezuelans in 2016,"What is being presented the most are women who arrive in the last months of pregnancy and others in the last days of pregnancy, which makes care more risky, adds the official.",0,1,0,1,0,0,0,0,0,1,2016-11-24
