Id,date,text_es,valid,tone,referred_to,text_es_clean
1055518713863172096,2018-10-25,"""Migración, Desplazamiento y Resiliencia"" es el tema central sobre el que debaten #AEstaHora las 16 comisiones del VII Modelo Municipal de las Naciones Unidas COYMUN 2018 #ModeloONU ",1,0.0,government,"Migración, Desplazamiento y Resiliencia es el tema central sobre el que debaten AEstaHora las 16 comisiones del VII Modelo Municipal de las Naciones Unidas COYMUN 2018 ModeloONU "
1055517732760969216,2018-10-25,Este viernes 26 de octubre se llevará a cabo la caminata mundial por los migrantes y refugiados. Únete a esta marcha solidaria a la cual invita el Secretariado Nacional de Pastoral… ,1,2.0,migrants,Este viernes 26 de octubre se llevará a cabo la caminata mundial por los migrantes y refugiados. Únete a esta marcha solidaria a la cual invita el Secretariado Nacional de Pastoral 
1055476112485203969,2018-10-25,"Kevin Calderón, el músico que le da un giro a su migración  vía @kienyke",0,,,"Kevin Calderón, el músico que le da un giro a su migración  vía kienyke"
1055452682947883008,2018-10-25,No jodas ¿osea que la muerte sistemática de líderes sociales en Colombia es consecuencia de Chavez o el golpe de estado en Brasil o la persecución política a Correa en Ecuador o los desplazamientos masivos en Honduras o la persecución a los migrantes en EEUU? ,0,,,No jodas osea que la muerte sistemática de líderes sociales en Colombia es consecuencia de Chavez o el golpe de estado en Brasil o la persecución política a Correa en Ecuador o los desplazamientos masivos en Honduras o la persecución a los migrantes en EEUU 
1055443043891978242,2018-10-25,"@ernestomaciast @Sofia444D Y porque no mejor que ID como gobierno sea responsable y cierre ya las fronteras, que Mi… ",1,-1.0,government,"ernestomaciast Sofia444D Y porque no mejor que ID como gobierno sea responsable y cierre ya las fronteras, que Mi "
1055289115808358402,2018-10-25,@JPretelt29 @Javieraugusto76 @mluciaramirez La señora vicepresidenta de está encargando más de los problemas de Venezuela que de la migración de venezolanos en Colombia. Disparates la suya Sr. Juan Antonio.,1,-2.0,government,JPretelt29 Javieraugusto76 mluciaramirez La señora vicepresidenta de está encargando más de los problemas de Venezuela que de la migración de venezolanos en Colombia. Disparates la suya Sr. Juan Antonio.
1055287748733685762,2018-10-25,Y en mi opinión  - Bien Yaya Perlaza  ✌️Herrera siendo figura  👏Moregol se le valora entrega a la fiera  ☹️Facundo más ganas q fútbol 🤔el veneco para mí no debe ser titular ☹️Arley no sorprende y señor 🍝 spaghetti si sorprende con cambios por qué los mismos siempre 🤔,1,0.0,Other,Y en mi opinión   Bien Yaya Perlaza  Herrera siendo figura  Moregol se le valora entrega a la fiera  Facundo más ganas q fútbol el veneco para mí no debe ser titular Arley no sorprende y señor  spaghetti si sorprende con cambios por qué los mismos siempre 
1055273078253633536,2018-10-25,El millonario Jorge Ramos queda en evidencia una vez más  ,0,,,El millonario Jorge Ramos queda en evidencia una vez más  
1055938693247258624,2018-10-26,En Padre Diego Jaramillo visitó el Centro de Servicios a Migrantes en la ciudad de Cúcuta. Los niños lo recibieron con caluros abrazos y agradecimiento. Apoya esta labor donando al Banquete del Millón en:  ,1,3.0,migrants,En Padre Diego Jaramillo visitó el Centro de Servicios a Migrantes en la ciudad de Cúcuta. Los niños lo recibieron con caluros abrazos y agradecimiento. Apoya esta labor donando al Banquete del Millón en  
1055903356961603585,2018-10-26,"LJ 🙋🏻‍♀️   Café veneco, ego fruta, vive 100 y listo! 😅 ",1,-2.0,migrants,"LJ    Café veneco, ego fruta, vive 100 y listo  "
1055876634040041473,2018-10-26,"En este momento en Eucaristía por los migrantes, Dios nos hace un llamado a salir al encuentro de nuestros hermanos #Migrantes para acogerlos, protegerlos, promoverlos e integrarlos a nuestra sociedad #ShareJourney #PuentesdeSolidaridad ",1,3.0,migrants,"En este momento en Eucaristía por los migrantes, Dios nos hace un llamado a salir al encuentro de nuestros hermanos Migrantes para acogerlos, protegerlos, promoverlos e integrarlos a nuestra sociedad ShareJourney PuentesdeSolidaridad "
1055867357263028225,2018-10-26,"Peregrinar con migrantes que han sufrido, ayuda a sentir las dificultades del camino. Por eso hoy la #Iglesia #Colombiana comparte el viaje y tiende #PuentesdeSolidaridad con los hermanos que han llegado de otro país #ShareJourney @episcopadocol @arquidiocesisbo ",1,3.0,migrants,"Peregrinar con migrantes que han sufrido, ayuda a sentir las dificultades del camino. Por eso hoy la Iglesia Colombiana comparte el viaje y tiende PuentesdeSolidaridad con los hermanos que han llegado de otro país ShareJourney episcopadocol arquidiocesisbo "
1055860912026988545,2018-10-26,Después de dos horas de camino de subida a @cerromonserrate entre hermanos migrantes y colombianos llegamos a la meta llenos de felicidad. Gracias al proyecto #PuentesdeSolidaridad @M_RSeccion compartimos el viaje #ShareJourney ,1,2.0,migrants,Después de dos horas de camino de subida a cerromonserrate entre hermanos migrantes y colombianos llegamos a la meta llenos de felicidad. Gracias al proyecto PuentesdeSolidaridad M_RSeccion compartimos el viaje ShareJourney 
1055855489567866881,2018-10-26,Nos unimos en #Colombia al llamado de @Pontifex_es a compartir el viaje con migrantes en caminata al @cerromonserrate  #ShareJourney @arquidiocesisbo ,1,2.0,migrants,Nos unimos en Colombia al llamado de Pontifex_es a compartir el viaje con migrantes en caminata al cerromonserrate  ShareJourney arquidiocesisbo 
1055803713992966146,2018-10-26,"@recicloide @darwinserna1987 ... compiten directamente con productos de la canasta familiar y sucederá lo mismo que se dió con la migración de Banano a Palma de Aceite, encareció un producto debido a la oferta de demanda",0,,,"recicloide darwinserna1987 . compiten directamente con productos de la canasta familiar y sucederá lo mismo que se dió con la migración de Banano a Palma de Aceite, encareció un producto debido a la oferta de demanda"
1055798366230274048,2018-10-26,"Canciller visitará el Cesar para analizar medidas de atención a migrantes provenientes de #Venezuela . Según cifras oficiales de @MigracionCol Colombia, en el Cesar se encuentra el 2,9% de los 935.539 venezolanos presentes en el país, con corte al 30 de agosto. @FrancoOvalle ",1,-1.0,government,"Canciller visitará el Cesar para analizar medidas de atención a migrantes provenientes de Venezuela . Según cifras oficiales de MigracionCol Colombia, en el Cesar se encuentra el 2,9 de los 935.539 venezolanos presentes en el país, con corte al 30 de agosto. FrancoOvalle "
1055689414469390341,2018-10-26,"Exigimos controles migratorios fuertes para evitar tanta migración venezolana en masa que ya está generando crisis económica al país, o en su defecto cierre de frontera.",1,-3.0,migration,"Exigimos controles migratorios fuertes para evitar tanta migración venezolana en masa que ya está generando crisis económica al país, o en su defecto cierre de frontera."
1055682235993649152,2018-10-26,"@fdelrinconCNNE  @realDonaldTrump evidencia d q el narco-Gobierno  @NicolasMaduro está financiando económicamente la caravana d migrantes guatemaltecos y hondureños, con el objeto d hacer quedar mal a su gestión. EL COMUNISMO ES UNA AMENAZA PARA EL MUNDO ",0,,,"fdelrinconCNNE  realDonaldTrump evidencia d q el narcoGobierno  NicolasMaduro está financiando económicamente la caravana d migrantes guatemaltecos y hondureños, con el objeto d hacer quedar mal a su gestión. EL COMUNISMO ES UNA AMENAZA PARA EL MUNDO "
1055646488171294720,2018-10-26,Hoy escuché a una abogada hablar de temas de migración y esas cosas por un live de facebook y dijo “en base a” como mil veces!!! Y de verdad no me puedo tomar en serio a alguien que hable mal 😩 y deje de ver el live 🤦🏻‍♀️,1,-1.0,government,Hoy escuché a una abogada hablar de temas de migración y esas cosas por un live de facebook y dijo en base a como mil veces Y de verdad no me puedo tomar en serio a alguien que hable mal  y deje de ver el live 
1055627157337264128,2018-10-26,"La masiva #Migración venezolana tiene un nuevo elemento por analizar, se empieza a evidenciar el retorno de Venezolanos, provenientes de Ecuador y Perú. Lo que presenciamos hoy a raíz del cierre de la vía Pamplona - Cúcuta, era muy extraño migrantes caminando en ambas direcciones",1,-1.0,geopolitics,"La masiva Migración venezolana tiene un nuevo elemento por analizar, se empieza a evidenciar el retorno de Venezolanos, provenientes de Ecuador y Perú. Lo que presenciamos hoy a raíz del cierre de la vía Pamplona  Cúcuta, era muy extraño migrantes caminando en ambas direcciones"
1055609993565741056,2018-10-26,"Imagen negativa de Uribe, la más alta desde 2002: Gallup ►  ",0,,,"Imagen negativa de Uribe, la más alta desde 2002 Gallup   "
1055625612944162817,2018-10-26,"""El 52 por ciento tiene una opinión desfavorable de los migrantes que han llegado al territorio nacional"" Preocupante. ",1,-2.0,locals,El 52 por ciento tiene una opinión desfavorable de los migrantes que han llegado al territorio nacional Preocupante. 
1055619657498066944,2018-10-26,Mujeres migrantes huyeron del hambre en Venezuela y se prostituyen en Colombia para alimentar a sus familias - Reportaje📝 para #AFP @AFPespanol con fotos de @RAULARBOLEDA 📷=&gt;  y vídeo de @JuanRestrepoCol 📹=&gt;  ,0,,,Mujeres migrantes huyeron del hambre en Venezuela y se prostituyen en Colombia para alimentar a sus familias  Reportaje para AFP AFPespanol con fotos de RAULARBOLEDA   y vídeo de JuanRestrepoCol   
1056281841257332736,2018-10-27,Acompañando a nuestro Canciller @CarlosHolmesTru en su exitosa agenda al Cesar. Reuniones con las autoridades locales y la comunidad para dialogar sobre temas de desarrollo fronterizo y abordar impactos de la migración proveniente de Venezuela. @CancilleriaCol ,1,1.0,government,Acompañando a nuestro Canciller CarlosHolmesTru en su exitosa agenda al Cesar. Reuniones con las autoridades locales y la comunidad para dialogar sobre temas de desarrollo fronterizo y abordar impactos de la migración proveniente de Venezuela. CancilleriaCol 
1056260030356439041,2018-10-27,@JfurnielesN @CHEBOHORQUEZ @Yuly_22 @jotasmantilla @DanielAnguloR @AlbertoRuedaA Q le vaya bien. Aprenda esto. Dime de q presumes y te diré de q careces. Adiós Veneco de mierda,1,-3.0,migrants,JfurnielesN CHEBOHORQUEZ Yuly_22 jotasmantilla DanielAnguloR AlbertoRuedaA Q le vaya bien. Aprenda esto. Dime de q presumes y te diré de q careces. Adiós Veneco de mierda
1056259634586107905,2018-10-27,@JfurnielesN @mundialista08 @Yuly_22 @jotasmantilla @AlbertoRuedaA @CHEBOHORQUEZ Jajajajjaja este man es muy resentido. Pobre debe tener la familia robando y aguantando hambre en Venezuela. Veneco de mierda,1,-3.0,migrants,JfurnielesN mundialista08 Yuly_22 jotasmantilla AlbertoRuedaA CHEBOHORQUEZ Jajajajjaja este man es muy resentido. Pobre debe tener la familia robando y aguantando hambre en Venezuela. Veneco de mierda
1056258973345767425,2018-10-27,@Yuly_22 @JfurnielesN @jotasmantilla @DanielAnguloR @AlbertoRuedaA @CHEBOHORQUEZ Es Veneco. Son brutos no ve q  montaron a chavez y ahora a maduro. Q más se les puede pedir,1,-3.0,migrants,Yuly_22 JfurnielesN jotasmantilla DanielAnguloR AlbertoRuedaA CHEBOHORQUEZ Es Veneco. Son brutos no ve q  montaron a chavez y ahora a maduro. Q más se les puede pedir
1056258702259437569,2018-10-27,@JfurnielesN @Yuly_22 @jotasmantilla @DanielAnguloR @AlbertoRuedaA @CHEBOHORQUEZ Bueno veneco,1,-1.0,migrants,JfurnielesN Yuly_22 jotasmantilla DanielAnguloR AlbertoRuedaA CHEBOHORQUEZ Bueno veneco
1056257184013697025,2018-10-27,"@Jeskaze @jorgeramosnews Al parecer no hay ninguna diferencia entre los""periodistas""sea conductor de Unavisión o de un medio prepago Col: Son acomodados, oportunistas e hipócritas; con tal de atacar a quienes odian como Ramos a @POTUS,  hasta hacen creer q una INVASIÓN a la SOBERANÍA, es simple migración",0,,,"Jeskaze jorgeramosnews Al parecer no hay ninguna diferencia entre losperiodistassea conductor de Unavisión o de un medio prepago Col Son acomodados, oportunistas e hipócritas con tal de atacar a quienes odian como Ramos a POTUS,  hasta hacen creer q una INVASIÓN a la SOBERANÍA, es simple migración"
1056188936199028736,2018-10-27,"@DanielSamperO Bueno hay que ver el contexto realmente cómo está, yo trabajo en asistencia humanitaria con migrantes pero en tanto no se trabaje también con los pobres históricos de las zonas de acogida, este malestar seguirá, el Estado debe atender a todos por igual en estas regiones olvidadas",1,-2.0,government,"DanielSamperO Bueno hay que ver el contexto realmente cómo está, yo trabajo en asistencia humanitaria con migrantes pero en tanto no se trabaje también con los pobres históricos de las zonas de acogida, este malestar seguirá, el Estado debe atender a todos por igual en estas regiones olvidadas"
1056027542690426880,2018-10-27,@ViceVenezuela @NicolasMaduro @ANC_ve BANDIDOS los atraparon . !  ATENCIÓN: Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de @NicolasMaduro contra los Estados Unidos...  @humbertotweets,0,,,ViceVenezuela NicolasMaduro ANC_ve BANDIDOS los atraparon .   ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de NicolasMaduro contra los Estados Unidos.  humbertotweets
1056027390357463040,2018-10-27,@ViceVenezuela @TareckPSUV BANDIDOS los atraparon . !  ATENCIÓN: Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de @NicolasMaduro contra los Estados Unidos...  @humbertotweets,0,,,ViceVenezuela TareckPSUV BANDIDOS los atraparon .   ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de NicolasMaduro contra los Estados Unidos.  humbertotweets
1056027177546932231,2018-10-27,@ViceVenezuela @AlvaradoC_MPPS @CancilleriaVE los atraparon. !   ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de @NicolasMaduro contra los Estados Unidos...  @humbertotweets,0,,,ViceVenezuela AlvaradoC_MPPS CancilleriaVE los atraparon.    ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de NicolasMaduro contra los Estados Unidos.  humbertotweets
1056027033036341249,2018-10-27,@CancilleriaVE @avnve @ActualidadRT @ACNURamericas @UNoticias @correoorinoco @CiudadCCS @teleSURtv @XHespanol @almayadeen_es @PresidencialVen @CancilleriaVE los atraparon. !   ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de @NicolasMaduro contra los Estados Unidos...  @humbertotweets,0,,,CancilleriaVE avnve ActualidadRT ACNURamericas UNoticias correoorinoco CiudadCCS teleSURtv XHespanol almayadeen_es PresidencialVen CancilleriaVE los atraparon.    ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de NicolasMaduro contra los Estados Unidos.  humbertotweets
1056026691771002881,2018-10-27,@CancilleriaVE los atraparon. !   ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de @NicolasMaduro contra los Estados Unidos...  @humbertotweets,0,,,CancilleriaVE los atraparon.    ATENCIÓN Caravana que intenta entrar violentamente a los EEUU sería la primera agresión territorial del regimen de NicolasMaduro contra los Estados Unidos.  humbertotweets
1056015070684213248,2018-10-27,"Hoy en mesa de trabajo liderada por @CarlosHolmesTru, analizamos impacto generado por migración de ciudadanos venezolanos a Colombia. Desde @SenadoGovCo ofrecemos apoyo para buscar salidas a inconvenientes financieros propiciados por atención a inmigrantes del vecino país. ",1,1.0,government,"Hoy en mesa de trabajo liderada por CarlosHolmesTru, analizamos impacto generado por migración de ciudadanos venezolanos a Colombia. Desde SenadoGovCo ofrecemos apoyo para buscar salidas a inconvenientes financieros propiciados por atención a inmigrantes del vecino país. "
1056008760597061633,2018-10-27,@CNNEE Migrantes en condición irregular!,1,0.0,migrants,CNNEE Migrantes en condición irregular
1056002996713209856,2018-10-27,"El colmo de la miserableza de muchos se evidencia cuando atacan a @POTUS @realDonaldTrump por no dejar entrar a su país a miles de migrantes, pero se hacen los pendejos con los corruptos, déspotas y tiranos gobernantes que obligan a salir de sus países a esa gente. @StateDept 🤔",0,,,"El colmo de la miserableza de muchos se evidencia cuando atacan a POTUS realDonaldTrump por no dejar entrar a su país a miles de migrantes, pero se hacen los pendejos con los corruptos, déspotas y tiranos gobernantes que obligan a salir de sus países a esa gente. StateDept "
1055986719982567424,2018-10-27,Aplaudimos la elaboración de un plan estructurado y aterrizado en las necesidades del departamento para mitigar el impacto que ha generado la migración de población venezolana. #UnNuevoTiempoParaElCesar @CamaraColombia @partidodelaucol @ElCongreso ,1,1.0,government,Aplaudimos la elaboración de un plan estructurado y aterrizado en las necesidades del departamento para mitigar el impacto que ha generado la migración de población venezolana. UnNuevoTiempoParaElCesar CamaraColombia partidodelaucol ElCongreso 
1055976609587564545,2018-10-27,"La trágica historia de Diorgenis, la bebé venezolana que no sobrevivió a la migración en Colombia. @PattyPoleo @ResistenciaV58 @ConclusionesCNN. @ConcejoTunja @DanielaAssisF  vía @RevistaSemana",1,-2.0,migration,"La trágica historia de Diorgenis, la bebé venezolana que no sobrevivió a la migración en Colombia. PattyPoleo ResistenciaV58 ConclusionesCNN. ConcejoTunja DanielaAssisF  vía RevistaSemana"
1056680759279411202,2018-10-28,SUELTE ESE CUERO VENECO HIJUEPUTAAAAAAA,1,-3.0,migrants,SUELTE ESE CUERO VENECO HIJUEPUTAAAAAAA
1056657143498194945,2018-10-28,"🌹• La migración ha sido una constante en Colombia. Hoy somos nosotros los que recibimos a los hermanos venezolanos, pero las historias son las mismas... mucho trabajo en busca de una vida digna. @PartidoFARC   vía @semanarural",1,2.0,migration," La migración ha sido una constante en Colombia. Hoy somos nosotros los que recibimos a los hermanos venezolanos, pero las historias son las mismas. mucho trabajo en busca de una vida digna. PartidoFARC   vía semanarural"
1056615379399860224,2018-10-28,"Si sacan a Apu quién atiende el minisuper , un veneco ????",1,-2.0,migrants,"Si sacan a Apu quién atiende el minisuper , un veneco "
1056610688804814850,2018-10-28,COMO TE COMEEEEEEEEEEES ESO VENECO HIJUEPUTA *Calentanding*,1,-3.0,migrants,COMO TE COMEEEEEEEEEEES ESO VENECO HIJUEPUTA Calentanding
1056569729735897088,2018-10-28,"@YuliBerrio2 7. En esa promoción incluye la provocación de la migración desenfrenada, promoción de otras religiones diferentes al cristianismo, el aborto sin limites, la homosexualización de la sociedad, etc. 8. Demos un paso adelante buscando la equidad real y no que usen a la mujer.",1,-1.0,migration,"YuliBerrio2 7. En esa promoción incluye la provocación de la migración desenfrenada, promoción de otras religiones diferentes al cristianismo, el aborto sin limites, la homosexualización de la sociedad, etc. 8. Demos un paso adelante buscando la equidad real y no que usen a la mujer."
1056549009651888128,2018-10-28,"Un fascista autoritario se apodera de Brasil, llegan bombas a Obama y Clinton, miles de migrantes viajan en masa a EE.UU, el tratado nuclear entre este y Rusia tambalea mientras teorías conspirativas se abren paso. El mundo parece cada vez más loco. ",0,,,"Un fascista autoritario se apodera de Brasil, llegan bombas a Obama y Clinton, miles de migrantes viajan en masa a EE.UU, el tratado nuclear entre este y Rusia tambalea mientras teorías conspirativas se abren paso. El mundo parece cada vez más loco. "
1056528864002916355,2018-10-28,"La Pregunta Fregona: ?con la caravana de migrantes, el honbre ha regresado a los tiempos de Moises y sale en busca de ""La tierra prometida""? @TwiterosCali @CNNEE @elpaiscali @elpais_espana @nytimes @robertoortizu @Noti90Minutos @raitello",0,,,"La Pregunta Fregona con la caravana de migrantes, el honbre ha regresado a los tiempos de Moises y sale en busca de La tierra prometida TwiterosCali CNNEE elpaiscali elpais_espana nytimes robertoortizu Noti90Minutos raitello"
1056510420717129728,2018-10-28,Con el Canciller @CarlosHolmesTru el Consejero Presidencial @FrBarbosaD y los alcaldes de la Paz y Manaure se analizo problemática migración venezolana y aftosa. Gracias por el apoyo brindado a está región que necesita el acompañamiento permanente de ustedes.  @PersoneriaVpar ,1,2.0,government,Con el Canciller CarlosHolmesTru el Consejero Presidencial FrBarbosaD y los alcaldes de la Paz y Manaure se analizo problemática migración venezolana y aftosa. Gracias por el apoyo brindado a está región que necesita el acompañamiento permanente de ustedes.  PersoneriaVpar 
1056414785707958273,2018-10-28,"La historia oculta de #AméricaLatina #Latinoamérica   Caravana de migrantes: ¿qué rol ha tenido Estados Unidos en la violencia, la pobreza y la falta de oportunidades que padecen Honduras, Guatemala y El Salvador? ",0,,,"La historia oculta de AméricaLatina Latinoamérica   Caravana de migrantes qué rol ha tenido Estados Unidos en la violencia, la pobreza y la falta de oportunidades que padecen Honduras, Guatemala y El Salvador "
1056389005472944128,2018-10-28,@NoticiasRCN @TransMilenio Digan de una por un veneco,1,-2.0,migrants,NoticiasRCN TransMilenio Digan de una por un veneco
1056365424525406208,2018-10-28,¿Se quejan de xenofobia ? Pero todo el tiempo los medios y los uribistas andan fomentado el odio contra #Venezuela Lo extraño del caso es que la xenofobia se mezcla con la aparofobia dirigida contra los migrantes que se paran en los semáforos o van a los cinturones de miseria.,1,-3.0,government,Se quejan de xenofobia  Pero todo el tiempo los medios y los uribistas andan fomentado el odio contra Venezuela Lo extraño del caso es que la xenofobia se mezcla con la aparofobia dirigida contra los migrantes que se paran en los semáforos o van a los cinturones de miseria.
1065955296890273792,2018-11-23,"Mientras Duque pide limosna para nuestra Universidad pública pero se gasta dos billones en armas, Maduro decide entregar 20.000 cupos a colombianos en su sistema de educación superior.  Estamos perdiendo la dignidad por una élite ignorante y corrupta que no prioriza la educación",1,-2.0,government,"Mientras Duque pide limosna para nuestra Universidad pública pero se gasta dos billones en armas, Maduro decide entregar 20.000 cupos a colombianos en su sistema de educación superior.  Estamos perdiendo la dignidad por una élite ignorante y corrupta que no prioriza la educación"
1066799500407255040,2018-11-25,"A migrant family, part of a caravan of thousands traveling from Central America en route to the United States, runs away from tear gas in front of the U.S.-Mexico border wall in Tijuana, Mexico.   (📷: Kim Kyung-Hoon/Reuters) ",0,,,"A migrant family, part of a caravan of thousands traveling from Central America en route to the United States, runs away from tear gas in front of the U.S.Mexico border wall in Tijuana, Mexico.   ( Kim KyungHoonReuters) "
1066796092912795649,2018-11-25,"Latinoamérica está en un tiempo de dispersión y de migración en busca de mejores oportunidades. Y esta tierra tan vendida por climas y mares, ríos y ciénagas maravillosas, tiene tanto que darnos pero poco la valoramos...",0,,,"Latinoamérica está en un tiempo de dispersión y de migración en busca de mejores oportunidades. Y esta tierra tan vendida por climas y mares, ríos y ciénagas maravillosas, tiene tanto que darnos pero poco la valoramos."
1066786163145482246,2018-11-25,#CompromisosCúcuta l El @ICBFColombia entregará un Centro de Atención “Mi Vecino Protector” en el departamento de Norte de Santander para la población migrante de Venezuela. #CúcutaConstruye ,1,2.0,government,CompromisosCúcuta l El ICBFColombia entregará un Centro de Atención Mi Vecino Protector en el departamento de Norte de Santander para la población migrante de Venezuela. CúcutaConstruye 
1066544513391501312,2018-11-25,Puedo ser tu veneco xdxdxd.,1,-1.0,migrants,Puedo ser tu veneco xdxdxd.
1066519783833772032,2018-11-25,"#Hilo Hoy, en la primera comunión de Gaby tuvimos un invitado muy especial.   Brayan, el “veneco” (como -según él- le llaman) se encontró con nosotros después de varios intentos.  Almorzamos y hablamos de todo un poco. ",1,0.0,migrants,"Hilo Hoy, en la primera comunión de Gaby tuvimos un invitado muy especial.   Brayan, el veneco (como según él le llaman) se encontró con nosotros después de varios intentos.  Almorzamos y hablamos de todo un poco. "
1067175153346457600,2018-11-26,"En el marco de la celebración  del ""Día internacional de Oración y Acción por la Niñez"", @ColJustaLibres se une al foro: religiones y niñez migrante venezolana. Muy complacido de poder participar en este evento ",1,1.0,migrants,"En el marco de la celebración  del Día internacional de Oración y Acción por la Niñez, ColJustaLibres se une al foro religiones y niñez migrante venezolana. Muy complacido de poder participar en este evento "
1067160407616442368,2018-11-26,"Con casos como @OdebrechtCol, la nueva reforma tributaria, el paro de los estudiantes, el regreso de Uribe al poder etc, @NoticiasCaracol da a la migración venezolana la calidad de noticia del año A quien le estará haciendo el favor de tratar de distraer a la opinión pública?",1,-2.0,Media,"Con casos como OdebrechtCol, la nueva reforma tributaria, el paro de los estudiantes, el regreso de Uribe al poder etc, NoticiasCaracol da a la migración venezolana la calidad de noticia del año A quien le estará haciendo el favor de tratar de distraer a la opinión pública"
1067154169893654530,2018-11-26,¡DESAFIANDO AL RÉGIMEN!  Marina de EEUU atenderá a migrantes venezolanos en Riohacha -► ,1,1.0,geopolitics,DESAFIANDO AL RÉGIMEN  Marina de EEUU atenderá a migrantes venezolanos en Riohacha  
1067109803149934597,2018-11-26,La doble migración y el Conpes de Duque. Columna de opinión de Luz Dary Bayona.  ,0,,,La doble migración y el Conpes de Duque. Columna de opinión de Luz Dary Bayona.  
1067080592796323842,2018-11-26,"Los migrantes detenidos en la frontera, serán devueltos a sus países de origen? @fdbedout @WRadioColombia",1,-1.0,migrants,"Los migrantes detenidos en la frontera, serán devueltos a sus países de origen fdbedout WRadioColombia"
1067074644279214080,2018-11-26,Detienen a 42 migrantes en la frontera EU-México via @ElNuevoSiglo ,0,,,Detienen a 42 migrantes en la frontera EUMéxico via ElNuevoSiglo 
1067064340388487169,2018-11-26,"Nadie se va de su país porque quiere. Pedire asilo NO es ilegal. No hay justificación para un trato así para seres humanos. La migración es una consecuencia del deterioro de un país, de personas que buscan algo mejor. Nadie se va de su país porque quiere. ",1,2.0,migrants,"Nadie se va de su país porque quiere. Pedire asilo NO es ilegal. No hay justificación para un trato así para seres humanos. La migración es una consecuencia del deterioro de un país, de personas que buscan algo mejor. Nadie se va de su país porque quiere. "
1067055533876744193,2018-11-26,"Iniciando el foro sobre la niñez y migración en el capitolio, salón Boyacá. GNRC ",0,,,"Iniciando el foro sobre la niñez y migración en el capitolio, salón Boyacá. GNRC "
1067037600098209793,2018-11-26,"Cuando te parecen más acertadas las decisiones de un dictador - genocida que las de un demócrata y estadista. Ahí está pintado Gustavo Petro, amigo de los responsables de migración venezolana. ",1,-3.0,government,"Cuando te parecen más acertadas las decisiones de un dictador  genocida que las de un demócrata y estadista. Ahí está pintado Gustavo Petro, amigo de los responsables de migración venezolana. "
1067014062075203584,2018-11-26,"Incertidumbre, calles frías, noches lluviosas, hambre y explotación laboral solo son algunas de las cosas que tristemente los migrantes se ven obligados a vivir. #ElDramaDelMigrante #ColombiaParaTodos",1,2.0,migrants,"Incertidumbre, calles frías, noches lluviosas, hambre y explotación laboral solo son algunas de las cosas que tristemente los migrantes se ven obligados a vivir. ElDramaDelMigrante ColombiaParaTodos"
1066998022276608000,2018-11-26,EE UU reprime con gases lacrimógenos y pelotas de goma el intento de un grupo de migrantes de saltar la valla  vía @elpais_inter,0,,,EE UU reprime con gases lacrimógenos y pelotas de goma el intento de un grupo de migrantes de saltar la valla  vía elpais_inter
1066995434554576898,2018-11-26,"En medio del cansancio y la falta de alimento, migrantes de la caravana continúan su recorrido de Mexicali a Tijuana  vía @UniNoticias",0,,,"En medio del cansancio y la falta de alimento, migrantes de la caravana continúan su recorrido de Mexicali a Tijuana  vía UniNoticias"
1066873725914632197,2018-11-26,"La migración, ha logrado que el venezolano saque sus grandes talentos. Ella es Génesis Ramírez, venezolana residenciada en Bogotá desde hace un año. #SomosPanasColombia ",1,2.0,migrants,"La migración, ha logrado que el venezolano saque sus grandes talentos. Ella es Génesis Ramírez, venezolana residenciada en Bogotá desde hace un año. SomosPanasColombia "
1066850135714467841,2018-11-26,#NoticiasCaracol ¿Se trataba de entrevistar al migrante venezolano o de interrogarlo como si si se tratara de un delincuente?,1,-2.0,Media,NoticiasCaracol Se trataba de entrevistar al migrante venezolano o de interrogarlo como si si se tratara de un delincuente
1066848468835155968,2018-11-26,"Para Caracol lo que marcó el 2018 fue la migración de venezolanos a Colombia. No el asesinato de líderes sociales, no el asesinato diario de mujeres y menos los robos millonarios de los delincuentes de cuello blanco.",1,-3.0,Media,"Para Caracol lo que marcó el 2018 fue la migración de venezolanos a Colombia. No el asesinato de líderes sociales, no el asesinato diario de mujeres y menos los robos millonarios de los delincuentes de cuello blanco."
1066846566688927745,2018-11-26,"No hay plata para la educación pero si hay conpes para los migrantes y aparte de eso le destinan 500 mil mm de pesos. No es xenofobia pero a nosotros. No nos compete eso y cuando el colombiano iba a trabajar lo mataban, ponían presos. Ellos aquí están delinquiendo",1,-3.0,migrants,"No hay plata para la educación pero si hay conpes para los migrantes y aparte de eso le destinan 500 mil mm de pesos. No es xenofobia pero a nosotros. No nos compete eso y cuando el colombiano iba a trabajar lo mataban, ponían presos. Ellos aquí están delinquiendo"
