Id,Time,date,full_text,relevant,tone,veneco,veneca,subject,translation_deepl,text
1.100912312926388e+18,Thu Feb 28 00:15:24 +0000 2019,2019-02-28,"#Enterate👉👉👉👉El Director General Migración Colombia, @migracioncol Christian Krüger Sarmiento, manifestó su preocupación por los daños estructurales que han sufrido los puentes… ",0,,,,,"#Enterate👉👉👉👉Director General Migración Colombia, @migracioncol Christian Krüger Sarmiento, expressed his concern about the structural damage to the bridges...","EnterateDirector General Migración Colombia, migracioncol Christian Krüger Sarmiento, expressed his concern about the structural damage to the bridges."
1.108389710186103e+18,Wed Mar 20 15:27:54 +0000 2019,2019-03-20,Rt. La fundación Batuta no podrá continuar capacitando. La Cancillería y secretaria de cultura recortan aportes económicos. En Cúcuta son 90 niños y niñas que les quedaría citada su formación musical. @CancilleriaCol  @mincultura @seculturanorte  @laopinioncucuta @CucutaOnline ,0,,,,,Rt. The Batuta Foundation will not be able to continue training. The Ministry of Foreign Affairs and the Ministry of Culture cut economic contributions. In Cúcuta there are 90 children whose musical training will be cut. @CancilleriaCol @mincultura @seculturanorte @laopinioncucuta @CucutaOnline,Rt. The Batuta Foundation will not be able to continue training. The Ministry of Foreign Affairs and the Ministry of Culture cut economic contributions. In Cúcuta there are 90 children whose musical training will be cut. CancilleriaCol mincultura seculturanorte laopinioncucuta CucutaOnline
1.10851790702003e+18,Wed Mar 20 23:57:18 +0000 2019,2019-03-20,"El trabajo de Batuta es increíble por décadas. Sus estrategias han sido las más potentes en cuanto a Integraciòn socio-cultural de migrante venezolana. Por favor, ayudemos a compartir su video para que @CancilleriaCol y @seculturanorte no recorten presupuesto. ",1,1.0,,,Migrant,Batuta's work has been incredible for decades. Their strategies have been the most powerful in terms of socio-cultural integration of Venezuelan migrants. Please help share their video so that @CancilleriaCol and @seculturanorte don't cut budget.,Batutas work has been incredible for decades. Their strategies have been the most powerful in terms of sociocultural integration of Venezuelan migrants. Please help share their video so that CancilleriaCol and seculturanorte dont cut budget.
1.108511209182188e+18,Wed Mar 20 23:30:42 +0000 2019,2019-03-20," EN VIVO 👆👆👆Conversatorio LO QUE SE DEJA ATRÁS  ¿Qué implica migrar? El camino de la migración siempre es difícil, en él se debate la fragilidad de la condición humana con las adversidades del mundo. @ACNURamericas @Rivas_Santiago @LaTornamesa ",1,0.0,,,Migration," LIVE 👆👆👆👆Conversation WHAT IS LEFT BEHIND What does migrating imply? The path of migration is always difficult, it debates the fragility of the human condition with the adversities of the world. @ACNURamericas @Rivas_Santiago @LaTornamesa","LIVE Conversation WHAT IS LEFT BEHIND What does migrating imply The path of migration is always difficult, it debates the fragility of the human condition with the adversities of the world. ACNURamericas Rivas_Santiago LaTornamesa"
1.10850421229459e+18,Wed Mar 20 23:02:53 +0000 2019,2019-03-20,El papel de las bibliotecas públicas en la migración venezolana  ,1,0.0,,,Migration,The role of public libraries in Venezuelan migration,The role of public libraries in Venezuelan migration
1.108490305362448e+18,Wed Mar 20 22:07:38 +0000 2019,2019-03-20,"@mluciaramirez Bueno...la vicepresidenta de Venezuela y subvicepdta de Colombia, decidió que un barril de petróleo de su país, Venezuela, equivale a un migrante de sus compatriotas venezolanos. ¡Qué genio, con razón Venezuela mejora!",1,-1.0,,,Geopolitics,"@mluciaramirez Well...the vice president of Venezuela and deputy vice president of Colombia, decided that one barrel of oil from her country, Venezuela, equals one migrant of her fellow Venezuelans. What a genius, no wonder Venezuela is getting better!","mluciaramirez Well.the vice president of Venezuela and deputy vice president of Colombia, decided that one barrel of oil from her country, Venezuela, equals one migrant of her fellow Venezuelans. What a genius, no wonder Venezuela is getting better"
1.108474589066285e+18,Wed Mar 20 21:05:11 +0000 2019,2019-03-20,"Suscribimos  un pacto interpartidista, donde todos los partidos nos comprometemos  a eliminar todo lenguaje, discurso o práctica que incite o promueva la xenofobia contra los migrantes venezolanos, con miras a las elecciones regionales del año 2019. ",1,1.0,,,Government,"We subscribe to an inter-party pact, where all parties commit to eliminate any language, speech or practice that incites or promotes xenophobia against Venezuelan migrants, with a view to the 2019 regional elections.","We subscribe to an interparty pact, where all parties commit to eliminate any language, speech or practice that incites or promotes xenophobia against Venezuelan migrants, with a view to the 2019 regional elections."
1.108431734171947e+18,Wed Mar 20 18:14:53 +0000 2019,2019-03-20,Maldita sea. Ya estoy llamando a cancelar. Qué forma de desviar la atención enfocando el problema del bloqueo al tema de migrantes venezolanos.,1,-1.0,,,Migration,Damn it. I'm already calling to cancel. What a way to divert attention by focusing the problem of the blockade on the issue of Venezuelan migrants.,Damn it. Im already calling to cancel. What a way to divert attention by focusing the problem of the blockade on the issue of Venezuelan migrants.
1.108699217801986e+18,Thu Mar 21 11:57:46 +0000 2019,2019-03-21,Partidos firman pacto para expulsar la xenofobia de las elecciones regionales  ,1,1.0,,,Government,Parties sign pact to expel xenophobia from regional elections,Parties sign pact to expel xenophobia from regional elections
1.108828226426675e+18,Thu Mar 21 20:30:24 +0000 2019,2019-03-21,"Como soy veneca, te voy a quitar a tu marido y a su dinero. :$",1,-1.0,,-1.0,,"As I am a Veneca, I will take your husband and his money from you. :$","As I am a Veneca, I will take your husband and his money from you."
1.108826861390434e+18,Thu Mar 21 20:24:59 +0000 2019,2019-03-21,"Siempre veneco, nunca inveneco.",1,0.0,,1.0,,"Always veneco, never inveneco.","Always veneco, never inveneco."
1.108722076175733e+18,Thu Mar 21 13:28:36 +0000 2019,2019-03-21,"Me declaro culpable de ser la “veneca” de tu corazón 😂 no te quiero sacar plata, te quiero sacar crías. en Bogotá, Colombia ",1,-1.0,,-1.0,Migrant,"I plead guilty to be the ""veneca"" of your heart 😂 I don't want to take money from you, I want to take babies from you. in Bogotá, Colombia","I plead guilty to be the veneca of your heart  I dont want to take money from you, I want to take babies from you. in Bogotá, Colombia"
1.108718726348706e+18,Thu Mar 21 13:15:18 +0000 2019,2019-03-21,"En Capurganá, nuestros Oficiales de @MigracionCol dictan conferencia sobre Derechos Humanos, normatividad migratoria, trata de personas y tráfico de migrantes para las autoridades y miembros del sector hotelero de este corregimiento de Acandí, en el Chocó.  #SomosMigración ",1,1.0,,,Government,"In Capurganá, our @MigracionCol officials give a lecture on human rights, migration regulations, human trafficking and smuggling of migrants for authorities and members of the hotel sector of this township of Acandí, in Chocó.  #SomosMigración","In Capurganá, our MigracionCol officials give a lecture on human rights, migration regulations, human trafficking and smuggling of migrants for authorities and members of the hotel sector of this township of Acandí, in Chocó.  SomosMigración"
1.109222765285069e+18,Fri Mar 22 22:38:10 +0000 2019,2019-03-22,"@Felipeyabelard1 @CGurisattiNTN24 @jguaido Se lo están buscando Maduro y sus secuaces, creo q no hay d otra, entre + pasa el tiempo + pesados se ponen Habrá + migrantes V/nos Las FARC, ELN y otros carteles del narcotráfico incrementan sus acciones violentas en colomb Solo xq el Chavismo volvió a V/la refugio d terroristas",1,-2.0,,,Geopolitics,"@Felipeyabelard1 @CGurisattiNTN24 @jguaido They are asking for it Maduro and his henchmen, I think there is no other way, the more time goes by the heavier they become There will be more migrants V/nos FARC, ELN and other drug cartels increase their violent actions in Colombia Only because Chavismo returned to V/la refuge of terrorists","Felipeyabelard1 CGurisattiNTN24 jguaido They are asking for it Maduro and his henchmen, I think there is no other way, the more time goes by the heavier they become There will be more migrants Vnos FARC, ELN and other drug cartels increase their violent actions in Colombia Only because Chavismo returned to Vla refuge of terrorists"
1.109220983423025e+18,Fri Mar 22 22:31:05 +0000 2019,2019-03-22,"Siempre veneco, nunca inveneco . ",0,,,,,"Always veneco, never inveneco .","Always veneco, never inveneco ."
1.109206675821605e+18,Fri Mar 22 21:34:14 +0000 2019,2019-03-22,Yo hablando de como debemos amarnos y respetarnos unos a otros / yo cuando veo un veneco ,1,-1.0,-1.0,,Migrant,Me talking about how we should love and respect each other / me when I see a venecan.,Me talking about how we should love and respect each other  me when I see a venecan.
1.109184431909159e+18,Fri Mar 22 20:05:50 +0000 2019,2019-03-22,VENECO DESDE LA CUNA HASTA EL CAJON,1,-1.0,-1.0,,,VENECO FROM CRADLE TO DRAWER,VENECO FROM CRADLE TO DRAWER
1.109180763487039e+18,Fri Mar 22 19:51:16 +0000 2019,2019-03-22,@veneco_vergon Hola,0,,,,,@veneco_vergon Hello,veneco_vergon Hello
1.109160286060196e+18,Fri Mar 22 18:29:54 +0000 2019,2019-03-22,"Escondan a sus maridos, llegó una veneca.",1,-2.0,,-2.0,Migrant,"Hide your husbands, a veneca has arrived.","Hide your husbands, a veneca has arrived."
1.109151140783014e+18,Fri Mar 22 17:53:33 +0000 2019,2019-03-22,#NoticiasCaracol no solo en la capital la seguridad es problema tenemos problema de consumo y microtrafico gigante… ,0,,,,,#Caracol News Not only in the capital security is a problem we have a huge consumption and microtrafficking problem....,Caracol News Not only in the capital security is a problem we have a huge consumption and microtrafficking problem.
1.109141992670417e+18,Fri Mar 22 17:17:12 +0000 2019,2019-03-22,"#AsíAvanzanNuestrasObras ¡Estamos avanzando en infraestructura aeroportuaria! Aeropuerto Alberto Vásquez Cobo de Leticia tiene un avance de obra de 90% y contará con cómodas salas de embarque y de llegadas nacional e internacional, zona de migración y comercio Duty Free. ",0,,,,,"#We are making progress in airport infrastructure! Alberto Vásquez Cobo Airport in Leticia is 90% complete and will have comfortable boarding lounges and domestic and international arrivals, a migration area and Duty Free stores.","We are making progress in airport infrastructure Alberto Vásquez Cobo Airport in Leticia is 90 complete and will have comfortable boarding lounges and domestic and international arrivals, a migration area and Duty Free stores."
1.109112024619987e+18,Fri Mar 22 15:18:07 +0000 2019,2019-03-22,@Danny278 Una moto para que trabajara y me dijo que se había comido a una veneca. Le cojí fastidio total.,1,-2.0,,-2.0,Migrant,@Danny278 A motorcycle for me to work on and he told me he had eaten a veneca. I got him totally annoyed.,Danny278 A motorcycle for me to work on and he told me he had eaten a veneca. I got him totally annoyed.
1.108907745066078e+18,Fri Mar 22 01:46:23 +0000 2019,2019-03-22,"La migración es la la tragedia del siglo XXI y a la vez la oportunidad de despertar la solidaridad y sensibilidad que ha perdido la humanidad.  Necoclí - Antioquía, migrantes duermen en carpas mientras esperan poder continuar su camino hacia una vida mejor. ",1,1.0,,,Migration,"Migration is the tragedy of the 21st century and at the same time the opportunity to awaken the solidarity and sensitivity that humanity has lost.  In Necoclí - Antioquia, migrants sleep in tents while waiting to continue their journey to a better life.","Migration is the tragedy of the 21st century and at the same time the opportunity to awaken the solidarity and sensitivity that humanity has lost.  In Necoclí  Antioquia, migrants sleep in tents while waiting to continue their journey to a better life."
1.109541837633655e+18,Sat Mar 23 19:46:03 +0000 2019,2019-03-23,@le_ors “siempre veneca nunca inveneca” No puedo con esto 😂,1,-1.0,,-1.0,Migrant,"@le_ors ""always veneca never inveneca"" I can't deal with this 😂.",le_ors always veneca never inveneca I cant deal with this .
1.109518224121651e+18,Sat Mar 23 18:12:13 +0000 2019,2019-03-23,@veneco_vergon @MenesesJaison Culeame,0,,,,,@veneco_vergon @MenesesJaison Culeame,veneco_vergon MenesesJaison Culeame
1.109293869487804e+18,Sat Mar 23 03:20:42 +0000 2019,2019-03-23,@myteks @SandrisPositiva Y a esos coños de madre EEUU les acaba de aprobar un montón de $ y que para sufragar gastos  de migración Venezolana @Almagro_OEA2015,1,-2.0,,,Geopolitics,@myteks @SandrisPositiva And to those motherfuckers the US just approved a lot of $ and that to defray Venezuelan migration expenses @Almagro_OAS2015,myteks SandrisPositiva And to those motherfuckers the US just approved a lot of  and that to defray Venezuelan migration expenses Almagro_OAS2015
1.10924411123055e+18,Sat Mar 23 00:02:59 +0000 2019,2019-03-23,ONU abrió campamento para refugiados venezolanos en Colombia   ,1,0.0,,,Geopolitics,UN opened camp for Venezuelan refugees in Colombia,UN opened camp for Venezuelan refugees in Colombia
1.109272565070078e+18,Sat Mar 23 01:56:03 +0000 2019,2019-03-23,La multiplicación de migrantes a Colombia es cada día mayor y un factor perturbación para todos ,1,-1.0,,,Migrant,The multiplication of migrants to Colombia is increasing every day and is a disturbing factor for everyone.,The multiplication of migrants to Colombia is increasing every day and is a disturbing factor for everyone.
1.109902632917914e+18,Sun Mar 24 19:39:43 +0000 2019,2019-03-24,"¡Barranquilla se transforma con grandes obras para el beneficio de todos! Esta tarde los invito a sintonizar 'Capital de Vida', para conocer todo lo bueno que estamos haciendo en la ciudad. Nuevos parques, vías y las obras sociales #DeLaManoConLaPrimera. 6:30 p.m. por Telecaribe. ",0,,,,,"Barranquilla is transformed with great works for the benefit of all! This afternoon I invite you to tune in to 'Capital de Vida', to learn about all the good things we are doing in the city. New parks, roads and social works #DeLaManoConLaPrimera. 6:30 p.m. on Telecaribe.","Barranquilla is transformed with great works for the benefit of all This afternoon I invite you to tune in to Capital de Vida, to learn about all the good things we are doing in the city. New parks, roads and social works DeLaManoConLaPrimera. 630 p.m. on Telecaribe."
1.1099648011141e+18,Sun Mar 24 23:46:45 +0000 2019,2019-03-24,@MigracionCol detiene en Santa Marta a ciudadano venezolano buscado por homicidio  ,1,-2.0,,,Migrant,@MigracionCol arrests Venezuelan national wanted for homicide in Santa Marta,MigracionCol arrests Venezuelan national wanted for homicide in Santa Marta
1.109919024476029e+18,Sun Mar 24 20:44:51 +0000 2019,2019-03-24,"@CristoAtado @Aemon3428 No sé diga mas, le voy a enviar el número de una veneca, que le dicen la motosierra",1,-2.0,,-2.0,Migrant,"@CristoAtado @Aemon3428 Don't tell me more, I'll send you the number of a veneca, they call her the chainsaw.","CristoAtado Aemon3428 Dont tell me more, Ill send you the number of a veneca, they call her the chainsaw."
1.109907715336352e+18,Sun Mar 24 19:59:55 +0000 2019,2019-03-24,@Juanpaguzmant95 @HinestrozaD2 Valurdo que usted es veneco,1,-1.0,-1.0,,Migrant,@Juanpaguzmant95 @HinestrozaD2 Valurdo you are veneco,Juanpaguzmant95 HinestrozaD2 Valurdo you are veneco
1.109870840022209e+18,Sun Mar 24 17:33:23 +0000 2019,2019-03-24,"@JuanTheOne9 @useche3 @ANDRES8600 @matadoreltiempo Es verdad lo que dice sobre Colombia, y recibo con respeto y compasión a los venezolanos, pero nada de eso quita el hecho de que una migración masiva en un país complica un poco las cosas.",1,1.0,,,Migrant,"@JuanTheOne9 @useche3 @ANDRES8600 @matadoreltiempo It's true what you say about Colombia, and I receive with respect and compassion Venezuelans, but none of that takes away from the fact that a massive migration in one country complicates things a bit.","JuanTheOne9 useche3 ANDRES8600 matadoreltiempo Its true what you say about Colombia, and I receive with respect and compassion Venezuelans, but none of that takes away from the fact that a massive migration in one country complicates things a bit."
1.109813702432309e+18,Sun Mar 24 13:46:20 +0000 2019,2019-03-24,"@ecuanimusjustus Yo lo que veo claramente es una ruta programada de protestas utilizando los sujetos de lucha supuestamente oprimidos. Hoy es el indigenismo. Mañana serán los negros; después agitarán los colectivos lgtbi,las feministas y no se les haga raro que también los migrantes venezolanos.",1,-1.0,,,Migrant,"@ecuanimusjustus What I see clearly is a programmed route of protests using the supposedly oppressed subjects of struggle. Today it is indigenism. Tomorrow it will be the blacks; then they will agitate the lgtbi collectives,the feminists and don't make them strange that also the Venezuelan migrants.","ecuanimusjustus What I see clearly is a programmed route of protests using the supposedly oppressed subjects of struggle. Today it is indigenism. Tomorrow it will be the blacks then they will agitate the lgtbi collectives,the feminists and dont make them strange that also the Venezuelan migrants."
1.109794217105244e+18,Sun Mar 24 12:28:54 +0000 2019,2019-03-24,Usted es veneco ?,1,0.0,-1.0,,Migrant,Are you a Venezuelan?,Are you a Venezuelan
1.109671807366451e+18,Sun Mar 24 04:22:30 +0000 2019,2019-03-24,yo soy el veneco y esto suena en eco y el qué esté en contra le parto el hueco skereeee,1,-1.0,0.0,,,"I'm the veneco and this sounds in echo and whoever is against it, I'll break his skereeee hole.","Im the veneco and this sounds in echo and whoever is against it, Ill break his skereeee hole."
1.109641192323588e+18,Sun Mar 24 02:20:51 +0000 2019,2019-03-24,@MarioRobertoP Por culpa de tanta migración ilegal,1,-1.0,,,Migration,@MarioRobertoP Because of so much illegal migration.,MarioRobertoP Because of so much illegal migration.
1.11032541101416e+18,Mon Mar 25 23:39:41 +0000 2019,2019-03-25,"Desde las comunidades, asociacionsaltoangel  trabajando de manera organizada inicia sus proyectos y trabaja de la mano con la la migración mixta para la construcción de oportunidades de… ",1,1.0,,,Migrant,"From the communities, asociacionsaltoangel working in an organized manner initiates its projects and works hand in hand with the mixed migration for the construction of opportunities for...","From the communities, asociacionsaltoangel working in an organized manner initiates its projects and works hand in hand with the mixed migration for the construction of opportunities for."
1.110311311378969e+18,Mon Mar 25 22:43:39 +0000 2019,2019-03-25,"Migración Colombia aclaró que el teniente coronel Edgar Lugo Pereira, adscrito a la Cancillería de Venezuela, viajó a Bogotá para recoger pasaportes, documentos y dinero que se… ",0,,,,,"Migración Colombia clarified that Lieutenant Colonel Edgar Lugo Pereira, assigned to the Venezuelan Foreign Ministry, traveled to Bogota to collect passports, documents and money that were...","Migración Colombia clarified that Lieutenant Colonel Edgar Lugo Pereira, assigned to the Venezuelan Foreign Ministry, traveled to Bogota to collect passports, documents and money that were."
1.110293919244448e+18,Mon Mar 25 21:34:33 +0000 2019,2019-03-25,"Uno sabe que es veneco cuando dicen: "" A tu orden"".",1,-1.0,-1.0,,Migrant,"You know it's Veneco when they say, ""A tu orden"".","You know its Veneco when they say, A tu orden."
1.110287101013185e+18,Mon Mar 25 21:07:27 +0000 2019,2019-03-25,"Frente a la información que viene circulando a través de algunos medios de comunicación acerca de la detención de un ciudadano venezolano, con varios pasaportes de esa nacionalidad en su poder, @MigracionCol se permite aclarar que:   ",1,0.0,,,Media,"Faced with the information that has been circulating through some media about the arrest of a Venezuelan citizen, with several passports of that nationality in his possession, @MigracionCol is allowed to clarify that:","Faced with the information that has been circulating through some media about the arrest of a Venezuelan citizen, with several passports of that nationality in his possession, MigracionCol is allowed to clarify that"
1.11023570942686e+18,Mon Mar 25 17:43:14 +0000 2019,2019-03-25,me ves ⊂_ヽ 　 ＼＼muy tranquilo y todo 　　 ＼( ͡° ͜ʖ ͡°) 　　　 &gt;　⌒ヽ 　　　/ 　 へ＼ 　　 /　　/　＼＼pero soy un veneco 　　 ﾚ　ノ　　 ヽ_つ 　　/　/ 　 /　/| 　(　(ヽ 　|　|、＼y me robare a tu marida  　| 丿 ＼ ⌒) 　| |　　) / ノ )　　Lﾉ (_／,1,-1.0,-1.0,,,you see me ⊂_ヽ ＼＼＼very calm and all ＼( ͡° ͜ʖ ͡°) &gt; ⌒ヽ / へ＼ / / / / ＼＼pero I am a venec ﾚ ノ ヽ_つ / / / / /| ( (ヽ | | |、＼and I will steal your husband | 丿 ＼ ⌒) | | | ) / ノ ) Lﾉ (_／,you see me _ very calm and all (  ʖ )         pero I am a venec   _      ( (   and I will steal your husband    )    )   ) L (_
1.11021786009641e+18,Mon Mar 25 16:32:19 +0000 2019,2019-03-25,Me cuenta mi tía que trabaja en migración que los únicos requisitos para entrar a Europa son una pistola y una bolsa de perico.,0,,,,,My aunt who works in immigration tells me that the only requirements to enter Europe are a gun and a bag of perico.,My aunt who works in immigration tells me that the only requirements to enter Europe are a gun and a bag of perico.
1.110041054038905e+18,Mon Mar 25 04:49:45 +0000 2019,2019-03-25,1/1 @AlejandroChar las obras son lindas al norte y las obras sin sentido social y sin re educación no sirven d nada… ,0,,,,,1/1 @AlejandroChar the works are nice to the north and the works without social sense and without re education do not serve d nothing.....,11 AlejandroChar the works are nice to the north and the works without social sense and without re education do not serve d nothing.
1.110034109269594e+18,Mon Mar 25 04:22:09 +0000 2019,2019-03-25,Yo aqui en Bogotá me le comi el marido a alguien #Veneca,1,-1.0,,-2.0,,I ate someone's husband here in Bogotá #Veneca,I ate someones husband here in Bogotá Veneca
1.110651334225727e+18,Tue Mar 26 21:14:47 +0000 2019,2019-03-26,"Con mucha alegría comparto este trabajo en el que me desempeñé como #fixer o productor local. Miren, compartan, exploren, conozcan.  Gracias. #jmbb #jmbbnet  #migrar #migrants #migrantesvenezolanos #migrantes #venezolanos #colombia #venezuela #crisis  ",1,0.0,,,Locals,"It is with great joy that I share this work in which I served as #fixer or local producer. Watch, share, explore, get to know.  Thank you. #jmbb #jmbbnet #migrate #migrants #migrantes #migrantesvenezolanos #migrantes #venezolanos #colombia #venezuela #crisis","It is with great joy that I share this work in which I served as fixer or local producer. Watch, share, explore, get to know.  Thank you. jmbb jmbbnet migrate migrants migrantes migrantesvenezolanos migrantes venezolanos colombia venezuela crisis"
1.110637934481412e+18,Tue Mar 26 20:21:32 +0000 2019,2019-03-26,"Amigos del sector social LGBTIQ #Sucre ...si tienes amigos venezolanos  lesbianas, Gay, bisexuales, trans e intersexuales con problemáticas en salud y migracion en el departamento comunicate al 3014421221 / #Fundacionsucrediversa Fundacionsucrediversa@gmail.com ",1,1.0,,,Migrant,"Friends of the LGBTIQ social sector #Sucre ...if you have Venezuelan lesbian, gay, bisexual, trans and intersex friends with health and migration issues in the department please call 3014421221 / #Fundacionsucrediversa Fundacionsucrediversa@gmail.com","Friends of the LGBTIQ social sector Sucre .if you have Venezuelan lesbian, gay, bisexual, trans and intersex friends with health and migration issues in the department please call 3014421221  Fundacionsucrediversa Fundacionsucrediversagmail.com"
1.110606999383888e+18,Tue Mar 26 18:18:37 +0000 2019,2019-03-26,"@IvanSotoG Hahaa pero veneca cool , escalando alto",1,-1.0,,-1.0,Migrant,"@IvanSotoG Hahaa but veneca cool , climbing high.","IvanSotoG Hahaa but veneca cool , climbing high."
1.11056546363596e+18,Tue Mar 26 15:33:34 +0000 2019,2019-03-26,"Este jueves 28 de marzo, en el marco del Congreso de Investigación en Salud Pública del INSP de México, hablaremos sobre Gestación, Migración, violencia y salud mental. El caso de las migrantes venezolanas en Colombia. Si vas al CONGISP, estás muy invitado! ",1,0.0,,,Geopolitics,"This Thursday, March 28th, in the framework of the Public Health Research Congress of the INSP of Mexico, we will talk about Gestation, Migration, violence and mental health. The case of Venezuelan migrants in Colombia. If you are going to CONGISP, you are very invited!","This Thursday, March 28th, in the framework of the Public Health Research Congress of the INSP of Mexico, we will talk about Gestation, Migration, violence and mental health. The case of Venezuelan migrants in Colombia. If you are going to CONGISP, you are very invited"
1.110553479280554e+18,Tue Mar 26 14:45:57 +0000 2019,2019-03-26,"La xenofobia, el odio, la sospecha, la persecución, son las nuevas características d Migración Colombia. El gobierno d Duque - Uribe nos regresa al peor macartismo   ¿Quién es el coronel venezolano sorprendido y expulsado por Migración Colombia? @MIUI| ",1,-2.0,,,Government,"Xenophobia, hatred, suspicion, persecution, are the new characteristics of Migration Colombia. The Duque - Uribe government returns us to the worst McCarthyism. Who is the Venezuelan colonel surprised and expelled by Migración Colombia? @MIUI|","Xenophobia, hatred, suspicion, persecution, are the new characteristics of Migration Colombia. The Duque  Uribe government returns us to the worst McCarthyism. Who is the Venezuelan colonel surprised and expelled by Migración Colombia MIUI"
1.111030030224761e+18,Wed Mar 27 22:19:35 +0000 2019,2019-03-27,@Avianca Y @Avianca no tiene personal para ayudar a hacer migración de re-entrada en Colombia (donde resido). Casi 4 horas después de la hora inicial de despegue @AviancaEscucha?,0,,,,,@Avianca And @Avianca has no staff to help with re-entry migration in Colombia (where I reside). Almost 4 hours after initial takeoff time @AviancaEscu escucha?,Avianca And Avianca has no staff to help with reentry migration in Colombia (where I reside). Almost 4 hours after initial takeoff time AviancaEscu escucha
1.110992191999144e+18,Wed Mar 27 19:49:14 +0000 2019,2019-03-27,Codirector Ocampo: flexibilizar Regla Fiscal no pondrá en riesgo calificación de Colombia  #ValoraAnalitik  @MinHacienda @DNP_Colombia @BancoRepublica  ,0,,,,,Co-director Ocampo: relaxing Fiscal Rule will not put Colombia's rating at risk #ValoraAnalitik @MinHacienda @DNP_Colombia @BancoRepublica,Codirector Ocampo relaxing Fiscal Rule will not put Colombias rating at risk ValoraAnalitik MinHacienda DNP_Colombia BancoRepublica
1.110992854585876e+18,Wed Mar 27 19:51:52 +0000 2019,2019-03-27,"Codirector del @BancoRepublica, José Antonio Ocampo, en diálogo con @ValoraAnalitik, dijo que él apoya la medida de flexibilizar la Regla Fiscal para hacer frente a la migración venezolana   #ValoraAnalitik ",1,0.0,,,Government,"Co-director of @BancoRepublica, José Antonio Ocampo, in dialogue with @ValoraAnalitik, said he supports the measure to make the Fiscal Rule more flexible to address Venezuelan migration #ValoraAnalitik","Codirector of BancoRepublica, José Antonio Ocampo, in dialogue with ValoraAnalitik, said he supports the measure to make the Fiscal Rule more flexible to address Venezuelan migration ValoraAnalitik"
1.110970954002428e+18,Wed Mar 27 18:24:50 +0000 2019,2019-03-27,"Con miembros de la Agencia Internacional USAID se analizo los siguientes temas respecto a la población venezolana en Valledupar: *Derechos Humanos *Seguridad ciudadana. *Migración *Salud, Educación, empleabilidad y vivienda. *Trata de Personas. @PersoneriaVpar ",1,0.0,,,Migration,"With members of the USAID International Agency, the following topics were analyzed with respect to the Venezuelan population in Valledupar: *Human Rights *Citizen security. *Migration *Health, education, employability and housing. *Human Trafficking. @PersoneriaVpar","With members of the USAID International Agency, the following topics were analyzed with respect to the Venezuelan population in Valledupar Human Rights Citizen security. Migration Health, education, employability and housing. Human Trafficking. PersoneriaVpar"
1.110874614257857e+18,Wed Mar 27 12:02:01 +0000 2019,2019-03-27,"Hemos visto que la xenofobia se ha aumentado en el país a medida que incrementan los migrantes y, en virtud de eso, les propusimos a los diferentes partidos firmar este gran pacto interpartidista, para eliminar este tipo de lenguaje que incita a la violencia ",1,1.0,,,Government,"We have seen that xenophobia has increased in the country as the number of migrants increases and, therefore, we proposed to the different parties to sign this great inter-party pact to eliminate this type of language that incites violence.","We have seen that xenophobia has increased in the country as the number of migrants increases and, therefore, we proposed to the different parties to sign this great interparty pact to eliminate this type of language that incites violence."
1.110873424707097e+18,Wed Mar 27 11:57:18 +0000 2019,2019-03-27,"Hoy #adioscarmen 📽️ vivimos las semana de la #FRANCOFONIA2019 en @unijaveriana 📣Primera película rodada en rifeño, uno de los dialectos bereberes, dirigida por Mohamed Amin Benamraoui , la podrás ver🍿#gratis a las 4:30pm en @centroatico #Francophonie #drama #Infancia #migración ",0,,,,,"Today #adioscarmen 📽️ we live the week of the #FRANCOPHONY2019 in @unijaveriana 📣First film shot in Rifian, one of the Berber dialects, directed by Mohamed Amin Benamraoui , you can see it🍿#free at 4:30pm at @centroatico #Francophonie #drama #Childhood #migration.","Today adioscarmen  we live the week of the FRANCOPHONY2019 in unijaveriana First film shot in Rifian, one of the Berber dialects, directed by Mohamed Amin Benamraoui , you can see itfree at 430pm at centroatico Francophonie drama Childhood migration."
1.110728572329701e+18,Wed Mar 27 02:21:42 +0000 2019,2019-03-27,#Atención Mañana presentaré ante el Consejo Permanente de la @OEA_oficial el informe preliminar del Grupo de Trabajo para la crisis de migrantes y refugiados venezolanos. Pueden leer el informe acá:  ,1,0.0,,,Government,#Attention Tomorrow I will present to the Permanent Council of the @OAS_Official the preliminary report of the Working Group for the Venezuelan migrant and refugee crisis. You can read the report here:,Attention Tomorrow I will present to the Permanent Council of the OAS_Official the preliminary report of the Working Group for the Venezuelan migrant and refugee crisis. You can read the report here
1.11074152656343e+18,Wed Mar 27 03:13:11 +0000 2019,2019-03-27,Disculpe @dsmolansky pero en la conclusión ud se limita a pedir financiación de los países receptores de nuestra migración.  Y que tal si propones liberar a Venezuela del yugo castroputinista ? ,1,-1.0,,,Geopolitics,Excuse me @dsmolansky but in the conclusion you limit yourself to ask for funding from the countries receiving our migration.  And what if you propose to free Venezuela from the Castro-Putinist yoke ?,Excuse me dsmolansky but in the conclusion you limit yourself to ask for funding from the countries receiving our migration.  And what if you propose to free Venezuela from the CastroPutinist yoke
